item_id,linear_terms,factors.0,factors.1,factors.2,factors.3,factors.4,factors.5,factors.6,factors.7
8997,-1.44867,1.27563,0.520868,0.0552691,0.272837,0.703008,0.195419,0.188723,1.76296
14342,-1.48205,-0.467162,-0.209739,0.980837,-0.796157,0.267515,-0.528999,1.38209,1.33695
67631,-0.658578,-1.02555,0.272799,0.195817,-1.59012,0.0958155,-0.0498113,0.837357,1.22423
11413,-0.871754,0.0707688,-0.294898,0.162271,0.11874,-0.213197,-0.0728261,0.209058,0.13955
8945,-1.04909,0.278131,0.0491377,0.473253,-0.0946783,0.0578769,-0.387207,0.0767162,1.90538
8998,-0.765015,1.26835,-0.328268,-0.149955,-0.67518,-0.582626,-0.106824,0.110708,0.694358
33967,-1.72242,0.430063,0.211212,0.681307,-1.75988,-0.219439,-0.826498,0.136194,-0.168399
5494,-0.496446,0.752401,0.160909,0.160695,-0.71311,1.80793,0.840194,-0.397259,-0.506156
23999,-0.130808,1.06098,0.174577,0.153865,0.128199,0.595135,1.00225,0.151787,-0.895616
39382,-0.0640916,-0.831226,0.906827,1.66201,1.02198,-0.690184,0.248788,-1.03281,1.25054
21436,1.39696,0.181909,-1.62652,-0.142842,-0.400469,-1.04281,-1.49721,-0.642035,-1.44335
36895,-2.68361,0.769652,1.11789,0.725856,-0.0219024,0.418506,1.15472,0.908518,-0.0596577
317,0.0335474,1.31072,0.451418,2.00845,0.792823,-0.322554,-0.310763,0.242881,-0.339292
96765,-0.999101,0.375976,-0.183793,-0.844596,-0.571382,-1.6752,1.73668,-1.26191,-0.633369
147363,-0.35496,-1.58661,0.095823,0.937208,0.593223,1.42407,-0.176738,-1.48141,-0.772363
23707,-1.00026,-0.817596,2.55435,-0.389099,-1.41627,1.02045,1.03888,-0.601844,-0.0107326
169544,-0.132239,-1.09053,0.13673,1.06543,0.946183,0.842433,0.307206,-0.281111,0.118284
113700,-0.00483273,0.38373,0.675662,0.21576,-0.250198,1.10417,-1.05864,-0.296152,1.37907
140101,-0.550539,-0.339887,0.0161548,0.676385,1.38598,0.708227,-0.974246,-1.32622,0.571985
144743,0.27631,-1.32755,1.6862,0.0513648,0.389519,-0.231014,-0.571954,1.22223,-0.663797
109252,-0.833609,0.159747,0.358563,0.941604,-0.747654,0.285365,-0.671829,-0.806486,-0.24747
37168,-2.17839,0.486692,0.974191,1.90146,0.0389459,0.145718,-0.201252,0.300363,0.0878254
181120,1.44798,0.125665,-0.13337,-0.713095,-0.000908516,0.138184,0.0723061,0.213093,-0.0937352
148628,-1.84424,0.606458,-0.371228,0.828302,0.723561,1.79794,0.96267,-0.860732,-0.0454036
160125,-0.247927,2.15117,0.158237,-0.511364,1.4667,0.0698012,0.0893165,1.54845,-1.38117
145599,-0.12834,-1.48876,0.231058,0.558159,1.8681,0.586049,-0.667002,-2.40452,0.807846
66825,-1.03589,-0.226219,-0.458927,-0.013814,1.30734,0.87889,1.41586,-0.283291,0.717527
158535,-0.149543,-1.77428,1.98824,-0.502391,-1.67497,0.394062,-0.984079,-0.789365,-0.65616
170537,0.812159,0.416509,0.0795097,-0.343951,-0.195558,-0.719203,-1.05021,0.314075,0.579791
25204,-1.07245,1.55393,-1.80375,1.38372,-0.189384,-0.141897,1.36511,-1.02873,0.28864
32969,-1.50057,-1.99569,0.219663,1.5167,0.30401,0.888219,1.34913,-0.465167,-0.290317
2402,-1.18942,-1.34336,-1.19893,1.64307,0.630927,1.85903,-0.931749,-1.56238,0.659414
102275,0.308997,0.450898,-1.50777,-0.766182,-0.976932,1.21532,1.76541,-0.39458,0.077458
27678,-0.919219,-0.0932025,0.263406,-0.235428,-0.594427,-0.115123,0.288513,0.0690783,0.909464
26141,-0.0612257,0.0708986,-0.178937,0.175589,-0.348688,-0.704264,0.112997,0.0834026,-0.35708
17708,-2.43334,-0.357913,0.984558,0.802088,0.762054,-0.0829683,0.9966,0.514143,0.521278
12436,-1.95331,-0.626848,0.783644,-1.17883,-1.67575,0.161965,0.827747,-0.259553,2.23229
154633,-0.710402,0.0660999,0.790094,-0.498724,-0.599528,-0.8612,-1.65768,1.2183,-0.224631
14383,-2.57685,0.475368,-0.0661766,2.08815,0.0896221,0.91784,-1.80274,0.533359,1.05937
147240,0.461255,0.502477,-1.08103,0.223752,0.184118,-1.78648,0.159956,0.332547,-0.296765
17132,0.843655,1.77893,-1.16121,0.69562,0.499132,0.0838415,0.328641,0.562462,0.528277
7935,2.22322,0.702456,-0.899943,-2.09322,-0.334577,-0.434229,-1.35025,-0.520809,-0.745626
32424,1.69613,0.0608414,-1.04452,-1.52504,-0.301463,-0.438771,-1.4994,0.17497,-0.334784
42660,1.22474,0.182535,-0.905284,-0.0682523,0.211096,-0.230979,-0.159303,0.154577,0.581944
9132,0.950152,-0.41508,-0.800209,-1.5002,0.499755,0.564072,-0.281479,0.0280452,1.10355
4851,-0.598429,1.2882,1.09169,0.525913,-0.627554,-0.081974,-1.06719,0.0790462,-0.047385
4623,-0.609243,-0.779764,-0.535048,1.71521,0.625417,0.260822,0.0411002,-1.36483,-0.0408692
22445,-0.400829,-0.145881,-0.264616,0.52359,-1.00789,-1.66821,-0.648014,-0.0415983,0.450142
82577,-0.219866,1.166,-1.33634,-1.2168,-0.239071,-0.545379,-1.09903,0.918529,0.49836
26080,-0.935949,0.0299101,0.138618,0.634939,-0.207201,0.103332,0.630746,-0.167802,0.552558
27781,-0.637878,0.298388,-0.42064,0.519996,-0.303504,0.263309,0.789949,-0.0178143,-0.130677
37394,-0.490192,-0.389043,-0.0429935,-0.410383,-0.254342,0.747523,0.155623,0.974833,0.269201
49261,0.103343,-0.34563,0.563364,0.0504856,-0.48198,0.105969,-0.955,-0.962174,0.596077
26363,-0.465163,-0.307897,-0.726639,0.60299,-1.82408,0.168118,-0.468003,-0.116137,0.333039
1796,0.451827,0.575318,-0.664974,-1.67952,-0.548746,0.278381,-0.294375,-0.40415,0.557478
4473,-1.56251,-0.120773,1.19368,1.3329,0.224595,0.565019,0.656805,-0.067446,0.632851
8331,-1.387,0.773695,1.38459,0.852624,-0.432879,0.172441,-0.0302531,0.257599,-0.0844183
99630,1.89403,-0.0461617,0.784873,-0.813807,-0.735382,-0.321129,-1.52518,0.361515,-1.95249
50560,-0.471767,0.751849,0.511738,0.728608,-0.877912,0.146692,0.219511,0.772569,-0.237741
3887,-0.802267,0.722745,0.754855,1.89534,0.366727,-0.330706,-1.83341,1.55735,0.854357
5960,-2.0808,1.38645,-0.0316485,0.128647,-0.507586,1.22178,-0.412938,-0.0490816,2.06568
19417,0.631799,0.472722,1.99852,-0.52932,-1.46344,-0.801119,-1.63115,-0.915911,-3.04
8024,-1.12387,-0.670819,1.36881,0.344228,1.27158,-0.145362,-1.38906,-0.852628,-0.716991
117707,-0.135493,0.620771,-0.189415,-0.354056,-2.19262,0.131173,-0.297916,0.670741,0.910226
42206,-0.59848,1.5965,0.246795,-0.421193,-1.1767,0.614007,-1.11554,-0.0669245,-0.617533
29106,-0.929843,-0.0501728,-0.841186,1.34588,-0.482114,0.184025,-0.204147,0.311991,0.340523
27626,-0.233854,-0.533156,0.181002,-0.0954029,-1.62902,-0.720345,1.53716,0.345636,0.945925
173634,1.23005,0.500179,-0.13362,0.191611,-0.652036,-0.60935,-0.0217167,-0.571554,-0.0801537
42207,-0.309027,0.0445063,-0.177449,0.138837,-1.47034,0.334755,-0.0485307,-1.07105,0.132111
65559,-1.04148,0.711303,1.10173,-0.0238172,0.00243234,-0.39132,0.104968,-0.377479,1.04975
125436,-0.296204,0.143274,-0.621738,0.479876,-0.30167,0.139595,0.552157,0.268303,-0.462719
2169,-0.861207,-0.137922,1.39576,0.802091,-0.740852,1.0561,-0.930611,0.244904,0.638447
34390,-2.21236,1.02505,-0.0972725,1.39672,0.081135,0.2262,-0.172325,0.798663,1.66947
19671,-1.70792,-0.544313,0.668578,-0.138671,1.0183,0.0667641,0.538075,-1.01342,0.712067
3271,-1.04996,0.746972,0.6963,-0.64806,-0.278013,1.30408,-0.13868,-0.313013,1.17007
98739,-0.140533,-1.19153,0.519051,-0.658861,0.404086,-0.577613,-0.88049,-0.483043,0.463184
7638,-0.0583623,0.526818,-0.615882,-1.02587,-0.732991,0.899183,-1.0329,-0.150337,2.07482
19766,-0.360582,1.2669,-0.325449,0.846865,0.397994,0.693324,2.17598,-0.882053,1.38554
23387,0.073352,-0.140576,-0.0831483,0.52292,-0.998069,1.69647,0.174548,-1.24437,1.27769
3064,0.0918643,-0.129753,1.15743,-1.1644,-0.419515,-0.479591,-1.32668,0.724246,-0.612835
11826,-0.869727,-0.903018,0.270123,-0.127206,-1.58777,0.300641,1.11949,0.303814,-0.528984
1530,-0.995051,-0.889481,0.568245,-1.30517,-0.118994,0.767884,-0.793992,1.61341,1.05863
1497,-1.37658,0.0761568,0.454164,1.31071,-0.776144,0.0562997,-0.51381,0.337302,1.194
39998,0.272487,1.94954,2.54299,-0.7623,-0.00614467,-0.727324,-0.278512,-1.13384,-0.103544
7829,-0.0343359,-0.231025,0.873492,0.348731,0.289148,-0.596461,-0.1896,0.89914,-1.022
37592,1.3314,-0.0602163,-0.354382,-0.419925,-0.24847,-0.59994,-0.0737622,0.175754,-0.622253
9086,-0.191339,-0.000789789,0.141356,-0.07222,-0.175126,0.354709,0.165826,0.11495,1.26389
38828,-0.0911064,0.0404999,0.587033,-0.293225,0.649346,-0.265204,-0.387575,-0.607842,0.204643
12355,0.863836,-0.46766,-0.384096,0.233461,-0.488577,-0.224959,0.525421,0.670507,1.37795
2380,-1.25005,-0.00373675,0.968483,1.09371,1.03034,-0.0910789,-0.932909,0.218752,-0.0458403
9263,-1.0624,1.26999,0.0436417,-0.0620805,0.32564,0.641729,0.786547,-0.982571,1.97152
18115,0.869793,-0.0465474,0.641078,-1.80991,-0.409776,-0.0809861,-0.332055,0.330786,-0.104825
11527,-1.02968,-0.407686,-0.214413,-0.152384,-1.65506,0.814124,-0.200713,0.290005,0.677554
138945,0.454257,-0.478685,-0.296881,0.0873294,0.495096,-0.0571538,-0.500935,-0.33718,0.304278
143048,-0.853261,0.413553,0.362549,-1.43803,-0.570509,0.5395,-0.373433,0.466399,0.624784
16471,-0.360357,-0.745971,-0.691622,0.906677,-1.72362,0.164963,-1.06124,-0.185847,-0.131042
152952,-0.280798,-0.00456946,0.190407,0.329957,0.818499,0.504498,0.367307,-0.0319935,-0.858889
149286,1.19539,0.336583,-0.207057,-0.0133678,0.625889,-0.106061,0.213748,-0.0379656,-0.827941
13771,0.161413,-0.0316338,-0.326291,0.0712133,-0.919142,-0.704026,-0.391866,-0.437694,-0.487125
2300,0.105758,-0.0108309,-0.39994,-0.226822,0.194236,0.145102,-0.215153,0.437168,-0.105686
6002,-1.10403,-0.087634,0.620346,0.545397,1.13381,1.46017,0.773225,0.0608172,0.719146
5349,-1.04285,0.109949,0.661267,1.11513,-0.407776,0.174718,-0.105514,0.386348,1.13948
12276,-2.877,0.0554598,-0.0341973,1.14715,-0.874537,-0.675433,-0.490848,-0.0499442,0.926079
11129,0.106031,-0.0493597,-0.61507,0.499445,-0.45902,-1.40655,1.16109,-0.832629,-0.0666374
2751,-0.768468,-0.0722933,0.0470229,0.0717191,0.5212,-0.237338,-1.17555,0.0505473,-0.0834072
4884,0.508501,0.312353,0.451701,-0.245681,-0.118195,-0.69064,-1.08985,-0.336635,1.15373
25991,-0.494336,0.154253,0.754293,-0.0157476,-0.224035,-1.14021,-0.0799781,0.822944,-0.258346
39278,0.696926,-0.218173,-0.168365,0.00762653,-0.962396,-0.332541,0.049662,0.685408,-0.0695139
69819,-1.94793,-0.926289,0.624885,-0.409349,-0.625612,2.05391,0.445447,0.363724,-0.12563
8365,-0.604497,-0.270677,0.173127,0.0911744,-0.166004,-0.273933,-0.55866,0.333308,0.166283
26976,-0.528124,2.31019,-0.253302,0.301282,1.0072,-0.105382,0.431799,0.119074,1.32674
6374,0.0151488,1.50891,0.239002,0.953096,-0.494285,-0.180835,0.812871,-0.699857,0.255385
9663,0.28761,-0.518576,0.0505324,0.445032,-0.281284,0.219427,0.0989539,-1.38408,1.2832
4239,-0.51035,-0.320519,-1.05303,-0.236664,-0.659673,0.342357,-1.05985,0.424645,0.824263
8388,-0.774608,-0.549491,0.506931,-0.0112433,0.86579,-0.196239,0.0657539,0.0734749,0.0640374
5057,-0.182124,-0.584407,0.937962,-0.362277,-1.02063,0.878972,0.0602983,-0.515374,-0.288319
125400,0.192625,1.04629,-0.38599,0.493693,0.483358,-0.610164,0.819412,0.81004,-0.0671255
8419,-0.994043,0.408021,-0.13305,0.750476,1.19596,1.31308,-0.340945,-0.490093,0.170286
12496,-0.71531,-0.0529558,0.750995,-0.142108,-1.09061,-0.453839,1.1423,-0.908935,-0.471324
5955,0.0465215,0.217612,-0.369944,-0.101309,-0.269839,-0.271777,-1.23485,-0.26343,-0.155391
15211,-0.205589,-0.829457,0.295181,-0.0893907,0.183323,-0.0395826,-0.775888,0.126935,-0.181707
11937,-0.333272,-0.386479,0.307048,0.972461,0.440037,-1.14814,-0.711735,0.607066,0.50187
20054,-0.301975,-0.0249955,-1.18573,0.165987,-0.603987,0.638576,-0.769173,-0.938346,-0.47682
11111,1.27184,-0.609699,-0.645167,0.339585,-0.0567465,0.19808,-0.50345,-0.515435,-0.452676
7636,0.315813,-0.230452,-0.241217,-0.227902,-0.850739,0.812214,-0.979242,0.335245,0.261821
137626,0.336811,-0.761443,-0.0819372,0.326879,-0.0605098,-0.0467591,-0.305966,-0.223085,1.27409
4121,0.434786,0.263549,-0.181852,0.0561214,-0.623475,-0.436422,-1.69662,-0.025027,0.908534
6088,-1.23348,-0.186188,2.08236,0.32234,0.331894,0.535609,-0.224911,0.816817,0.890996
31556,-0.227501,-0.687827,-0.217462,-0.174129,-0.0805231,0.318059,-0.611858,0.0529433,0.1103
65061,0.637446,-1.17723,-0.579235,1.74753,0.507111,1.13377,-0.711621,-2.0101,-1.19304
11115,-1.63476,-0.766971,-0.569858,0.455332,-0.183035,-0.50999,0.166523,0.610024,0.917198
104353,-0.44604,0.864427,0.331504,-0.100681,-1.49052,0.435775,-0.373074,-0.0641214,-0.598272
6087,-1.94692,0.879175,0.689756,-0.0491925,-0.208235,-0.234401,0.213948,0.556417,-0.691522
39279,0.511795,0.430246,-0.956535,-0.415964,0.0925884,0.132618,-0.156023,-0.290641,-0.340998
68816,1.10394,-0.416874,0.608711,-0.671165,0.627084,-0.040413,-0.0954694,-0.352286,-0.190376
35453,1.35621,-0.368562,-0.574884,0.0880328,-0.23099,-0.897782,-0.84097,1.77361,-0.0184258
5881,-0.80591,-0.229339,-0.023545,-0.688253,0.791481,1.37466,-0.629426,1.04348,0.637936
10272,0.303652,-0.0110081,-0.575791,0.487794,-0.456146,0.551814,-0.574989,-0.174839,0.408088
4113,0.15399,0.129183,-1.16422,0.0286311,-0.980275,0.112822,-0.0436772,-1.87281,0.140619
5274,0.537739,-1.43164,0.529484,-0.512511,-0.387715,0.291266,-0.466435,-0.985891,0.691507
14299,-0.166835,0.557631,0.104305,-0.328316,1.09706,-0.442838,0.931812,0.103458,1.18655
26736,0.767908,-0.519337,-0.431328,-0.273962,0.546509,0.394117,-0.50713,-0.151441,1.02852
97433,0.21252,0.994298,-0.393673,0.737923,0.238177,-0.769935,-0.27726,-0.662203,-0.746696
7228,-0.00882285,-0.92213,-0.205869,0.402925,0.424963,-0.24704,-0.721575,-0.136708,-0.963867
5481,0.343422,-0.773569,0.69091,-1.52541,0.31553,0.0557527,-1.58487,0.848464,-0.724031
12691,-4.84199,0.580317,-2.325,-0.338134,-1.02145,-0.613286,-0.436536,0.419999,-1.24816
11116,-0.895851,-0.367201,0.238507,0.231402,0.0501644,-0.537661,-0.951168,-0.60645,0.186109
6770,-0.140606,0.0537461,0.116859,0.468225,0.0803254,1.30201,0.110623,-1.15483,0.0893857
113456,-2.08187,-2.0989,1.82313,-0.601207,-0.0775917,0.517205,-0.0798391,-1.04978,0.915757
8957,-0.102991,-1.34673,-0.197386,-0.460589,-0.944832,-0.409385,0.316015,-0.96504,0.00135937
2520,0.0874472,-0.596337,0.191119,-0.259393,-0.486248,-0.901924,0.497264,-0.370119,0.037992
10467,-0.417428,-1.26298,0.0171637,-0.515526,-1.83993,-0.492509,0.844478,0.642182,0.840593
808,-1.00389,-0.17068,0.312255,0.680361,0.145318,-0.773839,0.380356,0.625056,0.917384
2215,-0.80034,-0.340436,0.561945,0.0394492,-1.35592,-0.0481736,0.646268,-1.51299,1.37545
22594,-0.318581,-1.30148,-1.42775,1.06557,-0.325497,-1.14662,0.731005,-0.80354,0.683298
2216,-1.07975,-0.636375,0.646809,0.712331,0.29489,0.610671,0.495645,0.520895,1.34848
5818,-0.189607,-0.347678,0.346463,-0.402959,0.299645,0.960704,-0.218915,0.676511,0.208245
2131,-0.460598,0.354401,-0.217813,-0.126083,-0.245836,-0.945334,0.101213,1.68023,-0.341128
13654,-0.730837,-0.40379,0.198268,1.78107,-0.336833,1.26278,-1.40847,1.1621,0.343077
143780,-0.896163,1.95913,-0.521947,-0.66399,-0.162921,0.0152853,-0.688737,-1.62898,-0.839866
158747,-1.25761,1.13576,0.492371,0.202726,-0.824371,1.42211,1.02109,2.51594,1.99149
180263,1.70824,0.195348,0.247384,-1.09904,0.888057,0.599394,-0.443075,0.104068,-0.229783
3765,0.010106,-2.01479,-1.00353,-0.584052,-0.149298,0.342686,-1.03913,0.550162,1.07115
3745,-1.4751,-0.859302,-0.104913,0.773594,-0.912304,-0.834294,0.418581,-1.50329,0.527894
19796,-0.566716,0.68943,-0.305777,-0.507049,-0.44445,-1.39119,-0.702031,0.16337,0.661664
176165,0.962627,-0.496252,0.297156,-0.267018,-0.820333,0.193239,0.36865,-0.361418,-0.569728
2856,-0.743949,-0.27265,0.0556493,1.18145,0.337964,-0.913252,-0.22754,-0.220084,-0.881592
1785,-0.779048,0.236235,1.11481,-1.0525,-0.137728,0.785177,0.351478,-0.546658,0.651426
2207,-1.02727,-0.247585,0.882287,0.0588074,-1.06498,0.637501,0.392941,-0.488475,-0.139917
6785,-3.37041,0.287554,0.372996,0.733146,0.807052,-0.903383,0.46105,-0.312739,-0.632104
8567,-1.14906,-0.483604,0.31096,-0.000456879,-0.783387,-0.729084,1.01213,-1.31232,-0.379758
7584,-1.72553,0.690832,1.07849,-0.449061,-1.22994,0.530697,0.566234,1.24145,1.67264
146707,-0.588236,0.0576792,-0.166412,0.612202,-0.956105,0.607156,-0.770641,-0.26065,0.0593096
139032,-0.0720375,1.02391,0.676698,0.30542,1.12653,-0.412545,-0.0629763,0.280076,0.221503
1066,-0.3855,0.0776844,1.44811,-0.39786,-0.35573,1.11115,-1.30099,-0.121508,-0.532815
28828,-0.115314,-0.334357,0.6184,-0.0434964,0.542504,-1.03168,-0.186504,-0.159982,0.403162
13817,-1.57961,0.56245,1.1573,2.61046,-0.171369,-0.187438,-0.294038,-0.376426,-0.896196
29924,-1.61035,-0.573971,-0.22728,1.23604,-1.78902,-0.392647,-1.23976,0.233135,0.309087
56685,-0.718791,-0.730385,1.54075,1.74905,0.127217,1.83365,-0.703769,-0.384494,0.940055
3883,-2.6438,-0.0694708,1.138,0.0163809,-0.181621,0.948494,-0.656896,-0.964556,0.2376
66896,0.361383,0.751917,-0.915712,-1.50879,-1.03527,0.111584,-0.192466,-0.0381197,1.0353
9013,-1.40634,-0.28912,0.0711856,-0.551794,-0.832807,0.455114,0.000938715,-0.799694,1.3338
40851,-2.42629,-1.32037,0.656678,0.247833,-0.232763,0.980387,0.472615,-0.674013,0.433098
3089,-0.684419,0.514549,1.42255,-0.039593,-0.371518,-0.744746,-1.88864,0.489069,0.0355646
2400,-0.469323,-1.0089,-0.222957,-0.0610218,-0.415574,0.0495366,0.249071,-1.18236,-0.408765
11683,-2.13784,0.111565,0.239487,-0.418545,-0.587142,0.870245,-2.70816,-1.10289,-0.0143809
162660,-0.184615,0.279785,-0.677221,1.30952,-0.175137,-0.181649,-0.296802,-0.496079,-0.151325
10543,-1.31198,-0.643929,-0.00978369,-0.476332,-0.0221083,-0.0781313,2.41725,0.390334,0.432137
4460,-1.26469,1.07029,1.03463,-0.572446,-0.413233,-1.27957,0.629279,-1.64793,0.253331
1512,-0.68156,-0.324089,-0.230722,-1.22792,0.320036,0.0580348,-0.569283,0.972497,1.28201
159503,0.863277,0.485675,0.0937261,0.330436,0.905738,-0.478624,0.12787,0.456295,-0.783338
7314,-3.09202,-1.07425,1.01361,-0.442983,-0.91833,1.11064,1.46796,1.74734,0.300929
1970,-0.681679,0.153575,0.751834,-0.207316,-1.04469,0.622378,-0.148565,0.933764,0.159086
1687,-1.17608,-1.00905,1.14402,0.927441,-0.333446,0.875404,0.00609724,0.278657,0.626801
4241,0.547505,0.355821,-0.257065,0.48919,0.0656407,0.197705,-0.0842658,-0.703694,0.538443
1633,-0.262311,-0.744919,-0.291085,0.454286,-0.333778,-0.00826096,-0.456454,-0.361571,1.48197
4259,-0.479182,0.549279,1.06528,1.52037,1.5261,-0.0561915,-0.815708,0.30109,0.462304
5276,-0.323661,0.458275,0.0382117,-0.481289,-0.0601519,1.37482,-0.798333,0.0124679,-0.457466
3941,-0.99965,0.0138367,0.573069,0.01298,-0.328726,1.15259,0.6075,0.0953237,-0.435166
4874,0.180515,1.28071,-0.42801,0.569428,0.23907,0.974436,-1.15645,0.874481,-0.917525
151410,-1.67361,-0.20134,2.42056,0.650091,2.50925,-0.706971,2.18431,0.200203,-0.216106
149169,0.392533,0.822222,0.848981,0.0469228,0.248396,-0.225182,-0.827475,-0.789045,0.138664
142653,-1.10925,-1.37366,0.955534,1.25268,-0.597827,-0.965144,1.13004,-1.61081,-0.813751
39536,-0.557269,0.0644364,1.29155,-0.204562,0.0879392,1.04982,1.45003,-0.0406184,-0.3908
55315,-0.323179,0.234548,-0.232477,-0.0936422,-0.120724,0.526236,-0.854276,0.856934,0.930997
2710,-0.504685,-0.47863,0.11412,-0.373636,-1.12054,-0.569854,0.436861,-0.914644,0.579395
1217,-2.21117,-1.31801,1.44728,1.80241,0.674201,0.950178,0.729244,-0.676986,-0.085133
28553,0.566889,0.192675,-0.737188,-0.307717,-0.631494,0.36747,0.200727,-0.0285214,0.743671
37267,-2.30415,-0.57987,1.40409,1.42787,-1.48781,0.00485162,1.26773,-1.30098,1.44684
75382,0.979266,0.996331,0.192507,0.892263,0.74556,-0.975231,-0.682715,-1.62854,0.162985
15999,1.26936,0.54569,-0.503329,-0.960242,-0.602473,-0.819961,-0.744691,0.108214,-0.127605
43845,1.77534,-0.384419,0.123752,-0.650069,-0.968516,-0.864559,-2.87556,-0.133476,-0.312318
116046,1.31472,-0.18153,0.0994846,-1.10234,-0.782857,0.636786,-0.131851,1.19079,0.965489
3047,0.557624,-0.411135,0.603876,-0.076829,0.657578,-1.45803,-1.10911,-1.88881,0.625324
2489,-1.06701,-0.816043,-0.239819,-0.0826878,-0.142839,-0.71565,2.14386,-1.69088,1.55789
25569,-1.52165,0.0110478,-1.09056,1.18355,0.17777,0.823615,2.21617,0.36181,0.501346
149621,-0.421584,1.0165,0.070586,-0.177484,0.292932,0.454997,-0.0103563,0.175001,0.907206
162738,-0.200555,-0.138957,-0.023589,-0.425316,0.135069,0.603045,0.703861,0.374548,0.452825
7742,-0.290206,0.339641,0.125106,0.340183,2.75556,0.493818,0.286721,0.430383,3.00126
22826,-0.813768,0.413513,-0.731539,0.497849,1.0184,1.19242,1.04183,-1.98753,-0.160069
32,-0.483468,0.77571,-0.344462,0.0538072,-0.98159,-0.150361,-0.139993,-0.165579,0.851824
17008,-2.42263,-0.792327,-0.188882,0.683634,-0.0838888,-0.117813,-0.122158,-1.80021,0.14069
965,-1.09637,0.148809,0.905996,0.299536,-0.433091,0.233777,-0.390331,0.349508,1.02129
622,-1.16363,-0.303348,-0.796017,-0.338956,-0.604369,-1.24822,1.94776,-0.905512,1.11216
1528,-0.692526,0.244953,0.209212,0.141636,-1.98451,0.3925,-0.0872564,-0.40561,0.24703
1477,-0.132545,0.552836,-0.297105,-0.126359,1.4958,-0.568465,-1.22897,-0.143367,1.76503
3814,-1.45474,-1.22871,0.120976,0.0107548,-0.794769,0.870858,-0.568041,0.551211,-0.309927
7651,-1.3617,0.598558,0.982396,0.818526,0.726776,0.49755,0.504036,1.43874,1.05607
8816,-1.14939,0.00875731,0.106881,0.282261,-0.627426,0.328635,1.69485,-0.531736,-0.197053
5862,-0.667082,0.294387,0.0226387,0.327033,0.485096,-0.00855378,-0.711177,-1.35868,0.469098
3162,-0.466862,-0.687303,1.06147,-0.759465,-0.757703,-0.27895,0.218407,0.484864,-0.155712
7051,-1.32944,-0.331399,-1.04742,0.766751,1.20303,0.5239,0.0704614,0.363108,-0.696246
24078,0.234985,0.292489,-0.134561,0.170773,-0.471644,0.582006,0.315791,-0.0287532,0.0724594
37633,0.115435,-0.0619094,-0.583535,0.63662,-0.035677,-0.407664,-0.561049,0.262244,0.991184
6710,-1.23729,0.426653,1.01765,0.128293,-0.345739,0.0800771,0.125426,0.0112465,-0.095535
3993,-0.750416,-0.209609,0.627404,0.00832666,-0.111017,0.372352,-0.131057,-0.188262,-0.248141
1625,-2.63845,1.4338,0.500365,-0.333199,-0.662886,-0.791171,-0.481551,-1.72309,-1.25993
3807,0.652003,-0.442467,0.335911,-0.322866,-0.872178,-1.09241,-0.887828,0.668248,-0.68987
13361,-0.34705,0.285842,-0.790019,-0.11505,0.586702,0.61127,-0.439226,-0.290995,0.240677
18902,-1.04815,-0.637629,0.45196,0.126587,0.157789,0.670503,0.685915,1.14244,0.226527
2845,-0.710625,-1.57305,0.558514,0.289556,1.06085,0.741167,-0.346585,0.141196,-1.00094
1901,0.0469403,0.417543,0.735837,-0.12507,-0.799377,-0.312184,-1.15331,-0.934702,-0.487103
3503,-2.05786,0.389959,0.393748,-0.666724,0.381436,0.865255,0.220925,1.09606,0.898213
581,-0.51463,-0.621126,0.119762,-0.911444,-2.45502,0.170206,0.824758,0.0729222,-0.33289
2782,-2.22639,-0.302309,0.467726,0.230703,-0.0890343,0.518633,0.376105,0.661013,0.915552
1781,-0.473715,0.450049,0.56717,-0.694568,-0.0750195,0.30784,0.891958,-0.664036,-0.879138
3915,-1.5343,0.215069,-0.432413,0.387712,-0.753977,1.05462,-0.962141,-0.107836,-0.239444
18485,1.30254,0.709575,-0.799012,-0.918602,-0.710396,0.0631132,-1.34475,0.33955,0.86414
1278,0.180007,-0.101433,-0.530016,-0.716597,-2.29011,-0.063115,-1.47705,-0.375768,0.0509786
51250,-0.437519,0.990157,-0.409685,-0.00152638,0.70661,0.176116,0.930682,-1.23545,-1.90783
36424,0.475204,-0.267126,-0.30724,-1.55781,-1.24796,-0.629714,-0.0396391,0.317231,-0.68054
7579,0.322513,-0.221405,-1.34816,-0.409963,-0.454606,0.381512,-1.12342,-0.0340133,1.47549
74678,0.335283,0.0410541,-0.365261,-1.10619,-2.23467,-0.730399,-0.985232,-0.641781,-0.377488
3528,-0.264289,1.13919,0.0104246,0.0683068,-0.758323,-0.4222,0.33697,-0.0298709,0.456232
375,-0.403156,-0.845498,1.35341,-0.456053,-0.510342,-1.23974,-1.56795,-1.59037,-0.143493
1946,-1.54081,-0.40126,-0.24524,1.01101,-0.74318,0.540647,0.467348,-0.288404,0.703882
3100,-0.661573,0.190055,0.164432,-0.532646,-0.912483,0.214444,1.09045,0.490646,1.53332
1396,-0.0495127,0.585537,-1.13962,1.20195,-1.06426,-0.998698,-0.0764517,-0.888599,0.57215
69,-0.520228,-0.313465,-0.43412,-0.240252,0.117591,1.45493,1.60548,1.41521,-1.49804
17106,-1.58827,0.470428,0.35651,0.353961,-1.11618,0.144885,1.3836,0.0959843,1.36433
